file,step_index,entry_index,status,select_context,select_type,select_option_count,yourIndex,turn,turnActionCount,firstPlayer,energyAttached,supporterPlayed,stadiumPlayed,retreated,result,p0_deckCount,p0_discardCount,p0_prizeCount,p0_handCount,p0_benchCount,p0_activeExists,p0_activeHp,p0_activeMaxHp,p0_activeEnergyCount,p0_activeToolCount,p0_activeAppearThisTurn,p0_poisoned,p0_burned,p0_asleep,p0_paralyzed,p0_confused,p1_deckCount,p1_discardCount,p1_prizeCount,p1_handCount,p1_benchCount,p1_activeExists,p1_activeHp,p1_activeMaxHp,p1_activeEnergyCount,p1_activeToolCount,p1_activeAppearThisTurn,p1_poisoned,p1_burned,p1_asleep,p1_paralyzed,p1_confused,label
81902013.json,64,1,ACTIVE,0,0,16,1,10,1,0,0,0,0,0,-1,39,7,5,4,1,1,430,430,0,1,0,0,0,0,0,0,25,9,5,9,4,1,330,330,1,0,0,0,0,0,0,0,1
81902013.json,65,1,ACTIVE,7,1,4,1,10,2,0,0,0,0,0,-1,39,7,5,4,1,1,430,430,0,1,0,0,0,0,0,0,25,9,5,8,4,1,330,330,1,0,0,0,0,0,0,0,1
81902013.json,66,1,ACTIVE,0,0,20,1,10,3,0,0,0,0,0,-1,39,7,5,4,1,1,430,430,0,1,0,0,0,0,0,0,24,10,5,9,4,1,330,330,1,0,0,0,0,0,0,0,1
81902013.json,67,1,ACTIVE,0,0,22,1,10,4,0,0,0,0,0,-1,39,7,5,4,1,1,430,430,0,1,0,0,0,0,0,0,24,10,5,8,5,1,330,330,1,0,0,0,0,0,0,0,1
81902013.json,68,1,ACTIVE,0,0,20,1,10,5,0,0,1,0,0,-1,39,7,5,4,1,1,430,430,0,1,0,0,0,0,0,0,24,11,5,7,5,1,330,330,1,0,0,0,0,0,0,0,1
81902013.json,69,1,ACTIVE,0,0,3,1,10,6,0,1,1,0,0,-1,39,7,5,4,1,1,430,430,0,1,0,0,0,0,0,0,24,11,5,6,5,1,330,330,2,0,0,0,0,0,0,0,1
81902013.json,70,1,ACTIVE,15,1,1,1,10,7,0,1,1,0,0,-1,39,7,5,4,1,1,270,430,0,1,0,0,0,0,0,0,24,11,5,6,5,1,330,330,2,0,0,0,0,0,0,0,1
81902013.json,71,0,ACTIVE,0,0,5,0,11,1,0,0,0,0,0,-1,38,7,5,5,1,1,270,430,0,1,0,0,0,0,0,0,24,11,5,6,5,1,330,330,2,0,0,0,0,0,0,0,0
81902013.json,72,0,ACTIVE,0,0,4,0,11,2,0,1,0,0,0,-1,38,7,5,4,1,1,270,430,1,1,0,0,0,0,0,0,24,11,5,6,5,1,330,330,2,0,0,0,0,0,0,0,0
81902013.json,73,0,ACTIVE,15,1,5,0,11,3,0,1,0,0,0,-1,38,7,5,4,1,1,270,430,1,1,0,0,0,0,0,0,24,11,5,6,5,1,210,330,2,0,0,0,0,0,0,0,0
81902013.json,74,1,ACTIVE,0,0,20,1,12,1,0,0,0,0,0,-1,38,7,5,4,1,1,270,430,1,1,0,0,0,0,0,0,23,11,5,7,5,1,210,330,2,0,0,0,0,0,0,0,1
81902013.json,75,1,ACTIVE,17,1,1,1,12,2,0,0,1,0,0,-1,38,7,5,4,1,1,270,430,1,1,0,0,0,0,0,0,23,11,5,6,5,1,210,330,2,0,0,0,0,0,0,0,1
81902013.json,76,1,ACTIVE,0,0,28,1,12,3,0,0,1,0,0,-1,38,7,5,4,1,1,270,430,1,1,0,0,0,0,0,0,23,12,5,8,5,1,330,330,0,0,0,0,0,0,0,0,1
81902013.json,77,1,ACTIVE,0,0,5,1,12,4,0,1,1,0,0,-1,38,7,5,4,1,1,270,430,1,1,0,0,0,0,0,0,23,12,5,7,5,1,330,330,1,0,0,0,0,0,0,0,1
81902013.json,78,1,ACTIVE,0,0,3,1,12,5,0,1,1,0,0,-1,38,7,5,4,1,1,270,430,1,1,0,0,0,0,0,0,23,12,5,6,5,1,330,330,1,0,0,0,0,0,0,0,1
81902013.json,79,1,ACTIVE,15,1,1,1,12,6,0,1,1,0,0,-1,38,7,5,4,1,1,150,430,1,1,0,0,0,0,0,0,23,12,5,6,5,1,330,330,1,0,0,0,0,0,0,0,1
81902013.json,80,0,ACTIVE,0,0,6,0,13,1,0,0,0,0,0,-1,37,7,5,5,1,1,150,430,1,1,0,0,0,0,0,0,23,12,5,6,5,1,330,330,1,0,0,0,0,0,0,0,0
81902013.json,81,0,ACTIVE,0,0,4,0,13,2,0,1,0,0,0,-1,37,7,5,4,1,1,150,430,1,1,0,0,0,0,0,0,23,12,5,6,5,1,330,330,1,0,0,0,0,0,0,0,0
81902013.json,82,0,ACTIVE,15,1,5,0,13,3,0,1,0,0,0,-1,37,7,5,4,1,1,150,430,1,1,0,0,0,0,0,0,23,12,5,6,5,1,210,330,1,0,0,0,0,0,0,0,0
81902013.json,83,0,ACTIVE,7,1,5,0,13,4,0,1,0,0,0,-1,37,7,5,4,1,1,150,430,1,1,0,0,0,0,0,0,23,13,5,6,4,1,210,330,1,0,0,0,0,0,0,0,0
81902013.json,84,1,ACTIVE,0,0,24,1,14,1,0,0,0,0,0,-1,37,7,4,5,1,1,150,430,1,1,0,0,0,0,0,0,22,13,5,7,4,1,210,330,1,0,0,0,0,0,0,0,1
81902013.json,85,1,ACTIVE,0,0,4,1,14,2,0,1,0,0,0,-1,37,7,4,5,1,1,150,430,1,1,0,0,0,0,0,0,22,13,5,6,4,1,210,330,1,0,0,0,0,0,0,0,1
81902013.json,86,1,ACTIVE,7,1,2,1,14,3,0,1,0,0,0,-1,37,7,4,5,1,1,150,430,1,1,0,0,0,0,0,0,15,13,5,5,4,1,210,330,1,0,0,0,0,0,0,0,1
81902013.json,87,1,ACTIVE,0,0,4,1,14,4,0,1,0,0,0,-1,37,7,4,5,1,1,150,430,1,1,0,0,0,0,0,0,21,14,5,6,4,1,210,330,1,0,0,0,0,0,0,0,1
81902013.json,88,1,ACTIVE,0,0,4,1,14,5,0,1,1,0,0,-1,37,7,4,5,1,1,150,430,1,1,0,0,0,0,0,0,20,15,5,6,4,1,210,330,1,0,0,0,0,0,0,0,1
81902013.json,89,1,ACTIVE,3,1,4,1,14,6,0,1,1,0,0,-1,37,7,4,5,1,1,150,430,1,1,0,0,0,0,0,0,20,15,5,5,4,1,210,330,1,0,0,0,0,0,0,0,1
81902013.json,90,1,ACTIVE,0,0,4,1,14,7,0,1,1,0,0,-1,37,7,4,5,1,1,150,430,1,1,0,0,0,0,0,0,20,16,5,5,4,1,310,310,1,0,0,0,0,0,0,0,1
81902013.json,91,1,ACTIVE,7,1,5,1,14,8,0,1,1,0,0,-1,37,11,4,5,1,0,0,0,0,0,0,0,0,0,0,0,20,16,5,5,4,1,310,310,1,0,0,0,0,0,0,0,1
81902013.json,92,0,ACTIVE,4,1,1,0,14,9,0,1,1,0,0,-1,37,11,4,5,1,0,0,0,0,0,0,0,0,0,0,0,20,16,2,8,4,1,310,310,1,0,0,0,0,0,0,0,0
81902013.json,93,0,ACTIVE,0,0,6,0,15,1,0,0,0,0,0,-1,36,11,4,6,0,1,230,330,1,0,0,0,0,0,0,0,20,16,2,8,4,1,310,310,1,0,0,0,0,0,0,0,0
81902013.json,94,0,ACTIVE,0,0,5,0,15,2,0,0,0,0,0,-1,36,11,4,5,1,1,230,330,1,0,0,0,0,0,0,0,20,16,2,8,4,1,310,310,1,0,0,0,0,0,0,0,0
81902013.json,95,0,ACTIVE,7,1,3,0,15,3,0,0,1,0,0,-1,36,11,4,4,1,1,230,330,1,0,0,0,0,0,0,0,20,16,2,8,4,1,310,310,1,0,0,0,0,0,0,0,0
81902013.json,96,0,ACTIVE,7,1,10,0,15,4,0,0,1,0,0,-1,35,11,4,5,1,1,230,330,1,0,0,0,0,0,0,0,20,16,2,8,4,1,310,310,1,0,0,0,0,0,0,0,0
81902013.json,97,0,ACTIVE,0,0,4,0,15,5,0,0,1,0,0,-1,34,12,4,6,1,1,230,330,1,0,0,0,0,0,0,0,20,16,2,8,4,1,310,310,1,0,0,0,0,0,0,0,0
81902013.json,98,0,ACTIVE,0,0,2,0,15,6,0,1,1,0,0,-1,34,12,4,5,1,1,230,330,1,0,0,0,0,0,0,0,20,16,2,8,4,1,310,310,1,0,0,0,0,0,0,0,0
81902013.json,99,0,ACTIVE,15,1,4,0,15,7,0,1,1,0,0,-1,34,12,4,5,1,1,230,330,1,0,0,0,0,0,0,0,20,16,2,8,4,1,190,310,1,0,0,0,0,0,0,0,0
81902013.json,100,1,ACTIVE,0,0,20,1,16,1,0,0,0,0,0,-1,34,12,4,5,1,1,230,330,1,0,0,0,0,0,0,0,19,16,2,9,4,1,190,310,1,0,0,0,0,0,0,0,1
81902013.json,101,1,ACTIVE,0,0,10,1,16,2,0,1,0,0,0,-1,34,12,4,5,1,1,230,330,1,0,0,0,0,0,0,0,19,16,2,8,4,1,190,310,2,0,0,0,0,0,0,0,1
81902013.json,102,1,ACTIVE,7,1,2,1,16,3,0,1,0,0,0,-1,34,15,4,5,1,0,0,0,0,0,0,0,0,0,0,0,19,16,2,8,4,1,190,310,2,0,0,0,0,0,0,0,1
81907876.json,1,0,ACTIVE,41,9,2,0,0,1,-1,0,0,0,0,-1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81907876.json,2,1,ACTIVE,1,1,2,1,0,2,0,0,0,0,0,-1,53,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
81907876.json,3,0,ACTIVE,42,9,2,0,0,3,0,0,0,0,0,-1,53,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,47,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
81907876.json,4,0,ACTIVE,1,1,1,0,0,4,0,0,0,0,0,-1,53,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,47,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
81907876.json,5,1,ACTIVE,38,8,2,1,0,5,0,0,0,0,0,-1,47,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,47,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
81907876.json,6,1,ACTIVE,2,1,1,1,0,7,0,0,0,0,0,-1,47,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,46,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0
81907876.json,7,0,ACTIVE,0,0,5,0,1,1,0,0,0,0,0,-1,46,0,6,7,0,1,160,160,0,0,1,0,0,0,0,0,46,0,6,6,1,1,70,70,0,0,1,0,0,0,0,0,1
81907876.json,8,0,ACTIVE,5,1,3,0,1,2,0,0,0,0,0,-1,46,0,6,6,0,1,160,160,0,0,1,0,0,0,0,0,46,0,6,6,1,1,70,70,0,0,1,0,0,0,0,0,1
81907876.json,9,0,ACTIVE,0,0,6,0,1,3,0,0,0,0,0,-1,45,1,6,6,1,1,160,160,0,0,1,0,0,0,0,0,46,0,6,6,1,1,70,70,0,0,1,0,0,0,0,0,1
81907876.json,10,0,ACTIVE,7,1,3,0,1,4,0,0,0,0,0,-1,45,1,6,5,1,1,160,160,0,0,1,0,0,0,0,0,46,0,6,6,1,1,70,70,0,0,1,0,0,0,0,0,1
81907876.json,11,0,ACTIVE,0,0,5,0,1,5,0,0,0,0,0,-1,44,2,6,6,1,1,160,160,0,0,1,0,0,0,0,0,46,0,6,6,1,1,70,70,0,0,1,0,0,0,0,0,1
81907876.json,12,0,ACTIVE,0,0,3,0,1,6,0,1,0,0,0,-1,44,2,6,5,1,1,160,160,0,0,1,0,0,0,0,0,46,0,6,6,1,1,70,70,0,0,1,0,0,0,0,0,1
81907876.json,13,1,ACTIVE,0,0,8,1,2,1,0,0,0,0,0,-1,44,2,6,5,1,1,160,160,0,0,0,0,0,0,0,0,45,0,6,7,1,1,70,70,0,0,0,0,0,0,0,0,0
81907876.json,14,1,ACTIVE,5,1,1,1,2,2,0,0,0,0,0,-1,44,2,6,5,1,1,160,160,0,0,0,0,0,0,0,0,45,0,6,6,1,1,70,70,0,0,0,0,0,0,0,0,0
81907876.json,15,1,ACTIVE,0,0,9,1,2,3,0,0,0,0,0,-1,44,2,6,5,1,1,160,160,0,0,0,0,0,0,0,0,44,1,6,6,2,1,70,70,0,0,0,0,0,0,0,0,0
81907876.json,16,1,ACTIVE,8,1,5,1,2,4,0,0,0,0,0,-1,44,2,6,5,1,1,160,160,0,0,0,0,0,0,0,0,44,1,6,5,2,1,70,70,0,0,0,0,0,0,0,0,0
81907876.json,17,1,ACTIVE,7,1,6,1,2,5,0,0,0,0,0,-1,44,2,6,5,1,1,160,160,0,0,0,0,0,0,0,0,44,3,6,3,2,1,70,70,0,0,0,0,0,0,0,0,0
81907876.json,18,1,ACTIVE,0,0,7,1,2,6,0,0,0,0,0,-1,44,2,6,5,1,1,160,160,0,0,0,0,0,0,0,0,43,4,6,4,2,1,70,70,0,0,0,0,0,0,0,0,0
81907876.json,19,1,ACTIVE,0,0,4,1,2,7,0,0,0,0,0,-1,44,2,6,5,1,1,160,160,0,0,0,0,0,0,0,0,43,4,6,3,2,1,170,170,0,1,0,0,0,0,0,0,0
81907876.json,20,0,ACTIVE,0,0,8,0,3,1,0,0,0,0,0,-1,43,2,6,6,1,1,160,160,0,0,0,0,0,0,0,0,43,4,6,3,2,1,170,170,0,1,0,0,0,0,0,0,1
81907876.json,21,0,ACTIVE,0,0,7,0,3,2,0,0,0,0,0,-1,43,2,6,5,1,1,160,160,0,0,0,0,0,0,0,0,43,4,6,3,2,1,170,170,0,1,0,0,0,0,0,0,1
81907876.json,22,0,ACTIVE,3,1,1,0,3,3,0,0,0,0,1,-1,43,2,6,5,1,1,160,160,0,0,0,0,0,0,0,0,43,4,6,3,2,1,170,170,0,1,0,0,0,0,0,0,1
81907876.json,23,0,ACTIVE,0,0,7,0,3,4,0,0,0,0,1,-1,43,2,6,5,1,1,330,330,1,0,1,0,0,0,0,0,43,4,6,3,2,1,170,170,0,1,0,0,0,0,0,0,1
81907876.json,24,0,ACTIVE,7,1,3,0,3,5,0,0,0,0,1,-1,36,2,6,4,1,1,330,330,1,0,1,0,0,0,0,0,43,4,6,3,2,1,170,170,0,1,0,0,0,0,0,0,1
81907876.json,25,0,ACTIVE,0,0,6,0,3,6,0,0,0,0,1,-1,42,3,6,5,1,1,330,330,1,0,1,0,0,0,0,0,43,4,6,3,2,1,170,170,0,1,0,0,0,0,0,0,1
81907876.json,26,0,ACTIVE,15,1,2,0,3,7,0,0,0,0,1,-1,42,3,6,5,1,1,330,330,1,0,1,0,0,0,0,0,43,4,6,3,2,1,50,170,0,1,0,0,0,0,0,0,1
81907876.json,27,1,ACTIVE,0,0,11,1,4,1,0,0,0,0,0,-1,42,3,6,5,1,1,330,330,1,0,0,0,0,0,0,0,42,4,6,4,2,1,50,170,0,1,0,0,0,0,0,0,0
81907876.json,28,1,ACTIVE,0,0,7,1,4,2,0,0,0,0,0,-1,42,3,6,5,1,1,330,330,1,0,0,0,0,0,0,0,42,4,6,3,2,1,310,430,0,1,1,0,0,0,0,0,0
81907876.json,29,1,ACTIVE,0,0,5,1,4,3,0,0,0,0,0,-1,42,3,6,5,1,1,330,330,1,0,0,0,0,0,0,0,42,4,6,2,2,1,310,430,0,1,1,0,0,0,0,0,0
81907876.json,30,1,ACTIVE,0,0,4,1,4,4,0,1,0,0,0,-1,42,3,6,5,1,1,330,330,1,0,0,0,0,0,0,0,42,4,6,1,2,1,310,430,3,1,1,0,0,0,0,0,0
81907876.json,31,0,ACTIVE,0,0,9,0,5,1,0,0,0,0,0,-1,41,3,6,6,1,1,120,330,1,0,0,0,0,0,0,0,42,5,6,1,2,1,310,430,0,1,0,0,0,0,0,0,1
81907876.json,32,0,ACTIVE,17,1,1,0,5,2,0,0,1,0,0,-1,41,3,6,5,1,1,120,330,1,0,0,0,0,0,0,0,42,5,6,1,2,1,310,430,0,1,0,0,0,0,0,0,1
81907876.json,33,0,ACTIVE,0,0,7,0,5,3,0,0,1,0,0,-1,41,4,6,6,1,1,330,330,0,0,0,0,0,0,0,0,42,5,6,1,2,1,310,430,0,1,0,0,0,0,0,0,1
81907876.json,34,0,ACTIVE,0,0,2,0,5,4,0,1,1,0,0,-1,41,4,6,5,1,1,330,330,1,0,0,0,0,0,0,0,42,5,6,1,2,1,310,430,0,1,0,0,0,0,0,0,1
81907876.json,35,0,ACTIVE,15,1,2,0,5,5,0,1,1,0,0,-1,41,4,6,5,1,1,330,330,1,0,0,0,0,0,0,0,42,5,6,1,2,1,190,430,0,1,0,0,0,0,0,0,1
81907876.json,36,0,ACTIVE,7,1,6,0,5,6,0,1,1,0,0,-1,41,4,6,5,1,1,330,330,1,0,0,0,0,0,0,0,42,6,6,1,1,1,190,430,0,1,0,0,0,0,0,0,1
81907876.json,37,1,ACTIVE,0,0,3,1,6,1,0,0,0,0,0,-1,41,4,5,6,1,1,330,330,1,0,0,0,0,0,0,0,41,6,6,2,1,1,190,430,0,1,0,0,0,0,0,0,0
81907876.json,38,1,ACTIVE,0,0,6,1,6,2,0,0,1,0,0,-1,41,4,5,6,1,1,330,330,1,0,0,0,0,0,0,0,34,7,6,8,1,1,190,430,0,1,0,0,0,0,0,0,0
81907876.json,39,1,ACTIVE,7,1,3,1,6,3,0,0,1,0,0,-1,41,4,5,6,1,1,330,330,1,0,0,0,0,0,0,0,27,7,6,7,1,1,190,430,0,1,0,0,0,0,0,0,0
81907876.json,40,1,ACTIVE,0,0,5,1,6,4,0,0,1,0,0,-1,41,4,5,6,1,1,330,330,1,0,0,0,0,0,0,0,33,8,6,8,1,1,190,430,0,1,0,0,0,0,0,0,0
81907876.json,41,1,ACTIVE,30,4,1,1,6,5,0,0,1,0,0,-1,41,4,5,6,1,1,330,330,1,0,0,0,0,0,0,0,33,8,6,7,1,1,190,430,0,1,0,0,0,0,0,0,0
81907876.json,42,1,ACTIVE,0,0,4,1,6,6,0,0,1,0,0,-1,41,5,5,6,1,1,330,330,0,0,0,0,0,0,0,0,33,9,6,7,1,1,190,430,0,1,0,0,0,0,0,0,0
81907876.json,43,1,ACTIVE,0,0,4,1,6,7,0,1,1,0,0,-1,41,5,5,6,1,1,330,330,0,0,0,0,0,0,0,0,33,9,6,6,1,1,190,430,3,1,0,0,0,0,0,0,0
81907876.json,44,0,ACTIVE,0,0,10,0,7,1,0,0,0,0,0,-1,40,5,5,7,1,1,120,330,0,0,0,0,0,0,0,0,33,10,6,6,1,1,190,430,0,1,0,0,0,0,0,0,1
81907876.json,45,0,ACTIVE,17,1,1,0,7,2,0,0,1,0,0,-1,40,5,5,6,1,1,120,330,0,0,0,0,0,0,0,0,33,10,6,6,1,1,190,430,0,1,0,0,0,0,0,0,1
81907876.json,46,0,ACTIVE,0,0,7,0,7,3,0,0,1,0,0,-1,40,6,5,6,1,1,330,330,0,0,0,0,0,0,0,0,33,10,6,6,1,1,190,430,0,1,0,0,0,0,0,0,1
81907876.json,47,0,ACTIVE,0,0,3,0,7,4,0,1,1,0,0,-1,40,6,5,5,1,1,330,330,3,0,0,0,0,0,0,0,33,10,6,6,1,1,190,430,0,1,0,0,0,0,0,0,1
81907876.json,48,0,ACTIVE,7,1,5,0,7,5,0,1,1,0,0,-1,40,6,5,5,1,1,330,330,3,0,0,0,0,0,0,0,33,13,6,6,1,0,0,0,0,0,0,0,0,0,0,0,1
81907876.json,49,1,ACTIVE,4,1,1,1,7,6,0,1,1,0,0,-1,40,6,2,8,1,1,330,330,3,0,0,0,0,0,0,0,33,13,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0
81907876.json,50,1,ACTIVE,0,0,4,1,8,1,0,0,0,0,0,-1,40,7,2,8,1,1,330,330,0,0,0,0,0,0,0,0,32,13,6,7,0,1,330,330,0,0,0,0,0,0,0,0,0
81907876.json,51,1,ACTIVE,0,0,4,1,8,2,0,0,1,0,0,-1,40,7,2,8,1,1,330,330,0,0,0,0,0,0,0,0,30,14,6,8,0,1,330,330,0,0,0,0,0,0,0,0,0
81907876.json,52,1,ACTIVE,7,1,1,1,8,3,0,0,1,0,0,-1,40,7,2,8,1,1,330,330,0,0,0,0,0,0,0,0,23,14,6,7,0,1,330,330,0,0,0,0,0,0,0,0,0
81907876.json,53,1,ACTIVE,0,0,3,1,8,4,0,0,1,0,0,-1,40,7,2,8,1,1,330,330,0,0,0,0,0,0,0,0,29,15,6,8,0,1,330,330,0,0,0,0,0,0,0,0,0
81907876.json,54,1,ACTIVE,7,1,3,1,8,5,0,0,1,0,0,-1,40,7,2,8,1,1,330,330,0,0,0,0,0,0,0,0,29,15,6,7,0,1,330,330,0,0,0,0,0,0,0,0,0
81907876.json,55,1,ACTIVE,0,0,3,1,8,6,0,0,1,0,0,-1,40,7,2,8,1,1,330,330,0,0,0,0,0,0,0,0,29,15,6,8,0,1,330,330,0,0,0,0,0,0,0,0,0
81907876.json,56,1,ACTIVE,0,0,3,1,8,7,0,0,1,0,0,-1,40,7,2,8,1,1,330,330,0,0,0,0,0,0,0,0,29,15,6,7,1,1,330,330,0,0,0,0,0,0,0,0,0
81907876.json,57,1,ACTIVE,0,0,2,1,8,8,0,1,1,0,0,-1,40,7,2,8,1,1,330,330,0,0,0,0,0,0,0,0,29,15,6,6,1,1,330,330,1,0,0,0,0,0,0,0,0
81907876.json,58,1,ACTIVE,15,1,1,1,8,9,0,1,1,0,0,-1,40,7,2,8,1,1,210,330,0,0,0,0,0,0,0,0,29,15,6,6,1,1,330,330,1,0,0,0,0,0,0,0,0
81907876.json,59,0,ACTIVE,0,0,13,0,9,1,0,0,0,0,0,-1,39,7,2,9,1,1,210,330,0,0,0,0,0,0,0,0,29,15,6,6,1,1,330,330,1,0,0,0,0,0,0,0,1
81907876.json,60,0,ACTIVE,0,0,15,0,9,2,0,0,0,0,0,-1,39,7,2,8,2,1,210,330,0,0,0,0,0,0,0,0,29,15,6,6,1,1,330,330,1,0,0,0,0,0,0,0,1
81907876.json,61,0,ACTIVE,7,1,5,0,9,3,0,0,1,0,0,-1,39,7,2,7,2,1,210,330,0,0,0,0,0,0,0,0,29,15,6,6,1,1,330,330,1,0,0,0,0,0,0,0,1
81907876.json,62,0,ACTIVE,7,1,8,0,9,4,0,0,1,0,0,-1,38,7,2,8,2,1,210,330,0,0,0,0,0,0,0,0,29,15,6,6,1,1,330,330,1,0,0,0,0,0,0,0,1
81907876.json,63,0,ACTIVE,0,0,15,0,9,5,0,0,1,0,0,-1,37,8,2,9,2,1,210,330,0,0,0,0,0,0,0,0,29,15,6,6,1,1,330,330,1,0,0,0,0,0,0,0,1
81907876.json,64,0,ACTIVE,0,0,5,0,9,6,0,1,1,0,0,-1,37,8,2,8,2,1,210,330,3,0,0,0,0,0,0,0,29,15,6,6,1,1,330,330,1,0,0,0,0,0,0,0,1
81907876.json,65,0,ACTIVE,0,0,4,0,9,7,0,1,1,0,0,-1,37,9,2,7,2,1,210,330,3,0,0,0,0,0,0,0,29,15,6,6,1,1,330,330,1,0,0,0,0,0,0,0,1
81907876.json,66,1,ACTIVE,0,0,8,1,10,1,0,0,0,0,0,-1,37,10,2,7,2,1,210,330,0,0,0,0,0,0,0,0,28,15,6,7,1,1,120,330,1,0,0,0,0,0,0,0,0
81907876.json,67,1,ACTIVE,19,1,1,1,10,2,0,0,1,0,0,-1,37,10,2,7,2,1,210,330,0,0,0,0,0,0,0,0,28,15,6,6,1,1,120,330,1,0,0,0,0,0,0,0,0
81907876.json,68,1,ACTIVE,18,1,1,1,10,3,0,0,1,0,0,-1,37,10,2,7,2,1,210,330,0,0,0,0,0,0,0,0,28,15,6,6,1,1,120,330,1,0,0,0,0,0,0,0,0
81907876.json,69,1,ACTIVE,0,0,3,1,10,4,0,0,1,0,0,-1,37,10,2,7,2,1,210,330,0,0,0,0,0,0,0,0,27,16,6,6,1,1,120,330,1,0,0,0,0,0,0,0,0
81907876.json,70,1,ACTIVE,7,1,2,1,10,5,0,0,1,0,0,-1,37,10,2,7,2,1,210,330,0,0,0,0,0,0,0,0,27,16,6,5,1,1,120,330,1,0,0,0,0,0,0,0,0
81907876.json,71,1,ACTIVE,0,0,3,1,10,6,0,0,1,0,0,-1,37,10,2,7,2,1,210,330,0,0,0,0,0,0,0,0,27,16,6,6,1,1,120,330,1,0,0,0,0,0,0,0,0
81907876.json,72,1,ACTIVE,15,1,2,1,10,7,0,0,1,0,0,-1,37,10,2,7,2,1,90,330,0,0,0,0,0,0,0,0,27,16,6,6,1,1,120,330,1,0,0,0,0,0,0,0,0
81907876.json,73,0,ACTIVE,0,0,15,0,11,1,0,0,0,0,0,-1,36,10,2,8,2,1,90,330,0,0,0,0,0,0,0,0,27,16,6,6,1,1,120,330,1,0,0,0,0,0,0,0,1
81907876.json,74,0,ACTIVE,0,0,14,0,11,2,0,0,0,0,0,-1,36,10,2,7,2,1,90,330,0,0,0,0,0,0,0,0,27,16,6,6,1,1,120,330,1,0,0,0,0,0,0,0,1
81907876.json,75,0,ACTIVE,7,1,3,0,11,3,0,0,0,0,0,-1,29,10,2,6,2,1,90,330,0,0,0,0,0,0,0,0,27,16,6,6,1,1,120,330,1,0,0,0,0,0,0,0,1
81907876.json,76,0,ACTIVE,0,0,14,0,11,4,0,0,0,0,0,-1,35,11,2,7,2,1,90,330,0,0,0,0,0,0,0,0,27,16,6,6,1,1,120,330,1,0,0,0,0,0,0,0,1
81907876.json,77,0,ACTIVE,17,1,2,0,11,5,0,0,1,0,0,-1,35,11,2,6,2,1,90,330,0,0,0,0,0,0,0,0,27,16,6,6,1,1,120,330,1,0,0,0,0,0,0,0,1
81907876.json,78,0,ACTIVE,0,0,11,0,11,6,0,0,1,0,0,-1,35,12,2,6,2,1,330,330,0,0,0,0,0,0,0,0,27,16,6,6,1,1,120,330,1,0,0,0,0,0,0,0,1
81907876.json,79,0,ACTIVE,0,0,3,0,11,7,0,1,1,0,0,-1,35,12,2,5,2,1,330,330,1,0,0,0,0,0,0,0,27,16,6,6,1,1,120,330,1,0,0,0,0,0,0,0,1
81907876.json,80,0,ACTIVE,15,1,1,0,11,8,0,1,1,0,0,-1,35,12,2,5,2,1,330,330,1,0,0,0,0,0,0,0,27,16,6,6,1,1,0,330,1,0,0,0,0,0,0,0,1
81907876.json,81,0,ACTIVE,7,1,2,0,11,9,0,1,1,0,0,-1,35,12,2,5,2,1,330,330,1,0,0,0,0,0,0,0,27,19,6,6,1,0,0,0,0,0,0,0,0,0,0,0,1
81907885.json,1,0,ACTIVE,41,9,2,0,0,1,-1,0,0,0,0,-1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81907885.json,2,1,ACTIVE,1,1,3,1,0,2,0,0,0,0,0,-1,53,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
81907885.json,3,0,ACTIVE,42,9,2,0,0,3,0,0,0,0,0,-1,53,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,47,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
81907885.json,4,0,ACTIVE,1,1,2,0,0,4,0,0,0,0,0,-1,53,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,47,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
81907885.json,5,1,ACTIVE,38,8,3,1,0,5,0,0,0,0,0,-1,47,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,47,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
81907885.json,6,0,ACTIVE,2,1,1,0,0,6,0,0,0,0,0,-1,47,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,45,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,1
